date,order_number,product_name,category,customer_type,quantity,unit_price,total_amount,payment_method
2021-01-03,ORD000061,Oil Filter,Engine system,Wholesale,3,243.63,730.89,Maya
2021-01-03,ORD013868,Shock Absorber,Suspension & traction,Retail,1,3445.72,3445.72,Bank Transfer
2021-01-03,ORD023923,Starter Motor,Electrical system,Retail,2,7036.75,14073.5,Maya
2021-01-03,ORD023934,Starter Motor,Electrical system,Wholesale,1,11038.56,11038.56,Cash
2021-01-03,ORD018356,Wheel Bearing,Drivetrain,Retail,2,2482.27,4964.54,Cash
2021-01-03,ORD018367,Wheel Bearing,Drivetrain,Wholesale,1,1615.44,1615.44,Cash
2021-01-03,ORD018376,Wheel Bearing,Drivetrain,Wholesale,4,2226.57,8906.28,Maya
2021-01-04,ORD005194,Air Filter,Engine system,Retail,1,249.44,249.44,Maya
2021-01-04,ORD008845,Brake Pads,Braking system,Retail,1,1452.98,1452.98,Maya
2021-01-04,ORD008857,Brake Pads,Braking system,Retail,1,1181.75,1181.75,GCash
2021-01-04,ORD008868,Brake Pads,Braking system,Retail,2,996.16,1992.32,Cash
2021-01-04,ORD008886,Brake Pads,Braking system,Wholesale,1,1150.05,1150.05,Bank Transfer
2021-01-04,ORD025114,Catalytic Converter,Exhaust system,Retail,2,13577.9,27155.8,Maya
2021-01-04,ORD025160,Catalytic Converter,Exhaust system,Retail,1,23698.92,23698.92,GCash
2021-01-04,ORD025181,Catalytic Converter,Exhaust system,Wholesale,1,13295.35,13295.35,Bank Transfer
2021-01-04,ORD025183,Catalytic Converter,Exhaust system,Retail,1,16491.9,16491.9,Check
2021-01-04,ORD025207,Catalytic Converter,Exhaust system,Wholesale,1,16574.2,16574.2,GCash
2021-01-04,ORD025214,Catalytic Converter,Exhaust system,Retail,1,23849.3,23849.3,Cash
2021-01-04,ORD025215,Catalytic Converter,Exhaust system,Retail,3,20603.77,61811.31,GCash
2021-01-04,ORD013873,Shock Absorber,Suspension & traction,Retail,1,3595.56,3595.56,Cash
2021-01-04,ORD013877,Shock Absorber,Suspension & traction,Retail,3,2500.43,7501.29,Check
2021-01-04,ORD013900,Shock Absorber,Suspension & traction,Wholesale,2,3047.35,6094.7,Bank Transfer
2021-01-04,ORD013924,Shock Absorber,Suspension & traction,Wholesale,3,2848.27,8544.81,GCash
2021-01-04,ORD018379,Wheel Bearing,Drivetrain,Wholesale,2,1662.0,3324.0,Check
2021-01-05,ORD005175,Air Filter,Engine system,Retail,3,334.69,1004.07,Check
2021-01-05,ORD005218,Air Filter,Engine system,Retail,1,268.47,268.47,Bank Transfer
2021-01-05,ORD008859,Brake Pads,Braking system,Retail,2,1170.39,2340.78,Maya
2021-01-05,ORD008882,Brake Pads,Braking system,Wholesale,1,1081.15,1081.15,GCash
2021-01-05,ORD008889,Brake Pads,Braking system,Wholesale,1,1004.4,1004.4,Cash
2021-01-05,ORD025084,Catalytic Converter,Exhaust system,Retail,1,13107.4,13107.4,Maya
2021-01-05,ORD025141,Catalytic Converter,Exhaust system,Retail,3,23840.87,71522.61,Cash
2021-01-05,ORD025153,Catalytic Converter,Exhaust system,Wholesale,1,13321.55,13321.55,Bank Transfer
2021-01-05,ORD025157,Catalytic Converter,Exhaust system,Wholesale,1,20066.43,20066.43,Bank Transfer
2021-01-05,ORD025168,Catalytic Converter,Exhaust system,Retail,1,19859.13,19859.13,Check
2021-01-05,ORD025193,Catalytic Converter,Exhaust system,Wholesale,1,16305.08,16305.08,Bank Transfer
2021-01-05,ORD025233,Catalytic Converter,Exhaust system,Retail,1,12534.7,12534.7,Check
2021-01-05,ORD000058,Oil Filter,Engine system,Wholesale,1,156.11,156.11,Check
2021-01-05,ORD013874,Shock Absorber,Suspension & traction,Wholesale,2,3426.86,6853.72,Bank Transfer
2021-01-05,ORD018373,Wheel Bearing,Drivetrain,Retail,1,2721.99,2721.99,Maya
2021-01-06,ORD005177,Air Filter,Engine system,Wholesale,1,350.26,350.26,Check
2021-01-06,ORD005190,Air Filter,Engine system,Retail,3,244.68,734.04,Maya
2021-01-06,ORD005233,Air Filter,Engine system,Retail,1,250.07,250.07,Maya
2021-01-06,ORD008853,Brake Pads,Braking system,Retail,2,1059.91,2119.82,Check
2021-01-06,ORD008864,Brake Pads,Braking system,Retail,1,1273.6,1273.6,GCash
2021-01-06,ORD025085,Catalytic Converter,Exhaust system,Retail,1,22263.85,22263.85,GCash
2021-01-06,ORD025099,Catalytic Converter,Exhaust system,Wholesale,3,20368.45,61105.35,Maya
2021-01-06,ORD025112,Catalytic Converter,Exhaust system,Wholesale,1,17371.51,17371.51,Cash
2021-01-06,ORD025140,Catalytic Converter,Exhaust system,Retail,1,20464.11,20464.11,Check
2021-01-06,ORD025164,Catalytic Converter,Exhaust system,Retail,2,12719.17,25438.34,Cash
2021-01-06,ORD025219,Catalytic Converter,Exhaust system,Wholesale,1,15946.69,15946.69,GCash
2021-01-06,ORD025234,Catalytic Converter,Exhaust system,Wholesale,2,22044.49,44088.98,Maya
2021-01-06,ORD000005,Oil Filter,Engine system,Retail,1,144.96,144.96,Maya
2021-01-06,ORD000049,Oil Filter,Engine system,Wholesale,2,140.66,281.32,Maya
2021-01-06,ORD000059,Oil Filter,Engine system,Wholesale,1,205.9,205.9,Check
2021-01-06,ORD023924,Starter Motor,Electrical system,Wholesale,1,11344.19,11344.19,Maya
2021-01-06,ORD018365,Wheel Bearing,Drivetrain,Retail,2,1814.33,3628.66,Maya
2021-01-07,ORD005229,Air Filter,Engine system,Retail,1,305.38,305.38,GCash
2021-01-07,ORD008840,Brake Pads,Braking system,Retail,3,1486.88,4460.64,Cash
2021-01-07,ORD008850,Brake Pads,Braking system,Wholesale,1,962.49,962.49,Check
2021-01-07,ORD025087,Catalytic Converter,Exhaust system,Retail,3,17014.9,51044.7,Bank Transfer
2021-01-07,ORD025104,Catalytic Converter,Exhaust system,Wholesale,2,16478.7,32957.4,Cash
2021-01-07,ORD025110,Catalytic Converter,Exhaust system,Wholesale,3,22361.36,67084.08,Bank Transfer
2021-01-07,ORD025128,Catalytic Converter,Exhaust system,Wholesale,1,18350.21,18350.21,Cash
2021-01-07,ORD025131,Catalytic Converter,Exhaust system,Wholesale,3,13084.32,39252.96,GCash
2021-01-07,ORD025147,Catalytic Converter,Exhaust system,Retail,2,19189.21,38378.42,Cash
2021-01-07,ORD025158,Catalytic Converter,Exhaust system,Wholesale,1,15496.44,15496.44,Cash
2021-01-07,ORD025200,Catalytic Converter,Exhaust system,Retail,2,21950.41,43900.82,Bank Transfer
2021-01-07,ORD025218,Catalytic Converter,Exhaust system,Wholesale,1,18932.63,18932.63,Check
2021-01-07,ORD025220,Catalytic Converter,Exhaust system,Wholesale,1,15243.81,15243.81,GCash
2021-01-07,ORD000054,Oil Filter,Engine system,Wholesale,2,157.87,315.74,GCash
2021-01-07,ORD000057,Oil Filter,Engine system,Retail,3,223.33,669.99,Maya
2021-01-07,ORD013884,Shock Absorber,Suspension & traction,Wholesale,1,3844.38,3844.38,Cash
2021-01-07,ORD013901,Shock Absorber,Suspension & traction,Wholesale,2,3662.87,7325.74,Bank Transfer
2021-01-07,ORD013910,Shock Absorber,Suspension & traction,Retail,1,2653.85,2653.85,Maya
2021-01-07,ORD013914,Shock Absorber,Suspension & traction,Wholesale,1,2615.12,2615.12,Bank Transfer
2021-01-07,ORD013919,Shock Absorber,Suspension & traction,Retail,2,3363.5,6727.0,Check
2021-01-07,ORD023932,Starter Motor,Electrical system,Wholesale,1,11293.32,11293.32,GCash
2021-01-07,ORD023939,Starter Motor,Electrical system,Retail,1,8676.06,8676.06,Bank Transfer
2021-01-08,ORD005180,Air Filter,Engine system,Wholesale,1,286.84,286.84,Cash
2021-01-08,ORD005184,Air Filter,Engine system,Wholesale,1,349.83,349.83,Cash
2021-01-08,ORD005189,Air Filter,Engine system,Wholesale,1,335.65,335.65,GCash
2021-01-08,ORD005204,Air Filter,Engine system,Retail,1,271.03,271.03,Maya
2021-01-08,ORD005206,Air Filter,Engine system,Retail,1,255.67,255.67,Check
2021-01-08,ORD005230,Air Filter,Engine system,Wholesale,1,307.89,307.89,Check
2021-01-08,ORD008839,Brake Pads,Braking system,Wholesale,1,1256.28,1256.28,Check
2021-01-08,ORD008844,Brake Pads,Braking system,Wholesale,1,1577.59,1577.59,Check
2021-01-08,ORD008903,Brake Pads,Braking system,Wholesale,1,959.83,959.83,Bank Transfer
2021-01-08,ORD025088,Catalytic Converter,Exhaust system,Wholesale,2,22585.66,45171.32,GCash
2021-01-08,ORD025122,Catalytic Converter,Exhaust system,Wholesale,1,21619.25,21619.25,Check
2021-01-08,ORD025125,Catalytic Converter,Exhaust system,Retail,2,16627.5,33255.0,Bank Transfer
2021-01-08,ORD025127,Catalytic Converter,Exhaust system,Retail,3,16477.92,49433.76,Check
2021-01-08,ORD025156,Catalytic Converter,Exhaust system,Wholesale,2,18666.3,37332.6,Bank Transfer
2021-01-08,ORD025163,Catalytic Converter,Exhaust system,Retail,1,19468.0,19468.0,Maya
2021-01-08,ORD000013,Oil Filter,Engine system,Wholesale,2,148.86,297.72,Bank Transfer
2021-01-08,ORD018369,Wheel Bearing,Drivetrain,Retail,2,1811.3,3622.6,Cash
2021-01-08,ORD018382,Wheel Bearing,Drivetrain,Wholesale,1,2051.53,2051.53,Check
2021-01-09,ORD005195,Air Filter,Engine system,Wholesale,2,343.9,687.8,GCash
2021-01-09,ORD005213,Air Filter,Engine system,Retail,1,254.58,254.58,Cash
2021-01-09,ORD005217,Air Filter,Engine system,Wholesale,2,261.17,522.34,Bank Transfer
2021-01-09,ORD008873,Brake Pads,Braking system,Retail,1,1230.87,1230.87,Cash
2021-01-09,ORD008875,Brake Pads,Braking system,Retail,1,1021.98,1021.98,Bank Transfer
2021-01-09,ORD008893,Brake Pads,Braking system,Wholesale,1,1063.01,1063.01,GCash
2021-01-09,ORD025115,Catalytic Converter,Exhaust system,Wholesale,3,13809.86,41429.58,GCash
2021-01-09,ORD025119,Catalytic Converter,Exhaust system,Wholesale,1,15502.85,15502.85,Cash
2021-01-09,ORD025170,Catalytic Converter,Exhaust system,Wholesale,1,21763.37,21763.37,Bank Transfer
2021-01-09,ORD000029,Oil Filter,Engine system,Wholesale,1,182.64,182.64,Bank Transfer
2021-01-09,ORD000052,Oil Filter,Engine system,Retail,2,140.85,281.7,Check
2021-01-09,ORD013870,Shock Absorber,Suspension & traction,Wholesale,2,3659.03,7318.06,Cash
2021-01-09,ORD013878,Shock Absorber,Suspension & traction,Wholesale,1,3257.37,3257.37,Maya
2021-01-09,ORD013890,Shock Absorber,Suspension & traction,Retail,2,2453.22,4906.44,Cash
2021-01-09,ORD013920,Shock Absorber,Suspension & traction,Wholesale,1,2408.83,2408.83,Maya
2021-01-09,ORD018347,Wheel Bearing,Drivetrain,Wholesale,1,2542.43,2542.43,Cash
2021-01-09,ORD018348,Wheel Bearing,Drivetrain,Retail,2,2122.81,4245.62,GCash
2021-01-09,ORD018357,Wheel Bearing,Drivetrain,Retail,2,1852.22,3704.44,Cash
2021-01-10,ORD005207,Air Filter,Engine system,Wholesale,1,293.9,293.9,Maya
2021-01-10,ORD005221,Air Filter,Engine system,Wholesale,2,228.03,456.06,Maya
2021-01-10,ORD008837,Brake Pads,Braking system,Wholesale,3,1131.36,3394.08,Bank Transfer
2021-01-10,ORD008843,Brake Pads,Braking system,Wholesale,1,1485.09,1485.09,GCash
2021-01-10,ORD008871,Brake Pads,Braking system,Retail,1,1327.21,1327.21,GCash
2021-01-10,ORD025108,Catalytic Converter,Exhaust system,Wholesale,1,21651.8,21651.8,Bank Transfer
2021-01-10,ORD025129,Catalytic Converter,Exhaust system,Wholesale,3,16104.11,48312.33,GCash
2021-01-10,ORD025132,Catalytic Converter,Exhaust system,Wholesale,2,23642.12,47284.24,Check
2021-01-10,ORD025138,Catalytic Converter,Exhaust system,Retail,2,13327.65,26655.3,Check
2021-01-10,ORD025139,Catalytic Converter,Exhaust system,Wholesale,1,23457.3,23457.3,Bank Transfer
2021-01-10,ORD025169,Catalytic Converter,Exhaust system,Wholesale,1,21929.2,21929.2,Cash
2021-01-10,ORD025177,Catalytic Converter,Exhaust system,Wholesale,1,16840.04,16840.04,GCash
2021-01-10,ORD025209,Catalytic Converter,Exhaust system,Wholesale,3,22304.52,66913.56,Bank Transfer
2021-01-10,ORD025236,Catalytic Converter,Exhaust system,Wholesale,1,12213.73,12213.73,Maya
2021-01-10,ORD000018,Oil Filter,Engine system,Wholesale,1,232.48,232.48,Maya
2021-01-10,ORD000046,Oil Filter,Engine system,Retail,2,157.6,315.2,Maya
2021-01-10,ORD000062,Oil Filter,Engine system,Wholesale,2,255.4,510.8,Check
2021-01-10,ORD018370,Wheel Bearing,Drivetrain,Wholesale,1,1673.06,1673.06,GCash
2021-01-10,ORD018374,Wheel Bearing,Drivetrain,Retail,1,2473.7,2473.7,GCash
2021-01-11,ORD005202,Air Filter,Engine system,Retail,2,245.42,490.84,Maya
2021-01-11,ORD005224,Air Filter,Engine system,Retail,3,246.2,738.6,Check
2021-01-11,ORD008831,Brake Pads,Braking system,Wholesale,2,1223.19,2446.38,Cash
2021-01-11,ORD008836,Brake Pads,Braking system,Retail,1,1193.78,1193.78,GCash
2021-01-11,ORD008838,Brake Pads,Braking system,Wholesale,1,1506.1,1506.1,Maya
2021-01-11,ORD008847,Brake Pads,Braking system,Wholesale,2,1163.05,2326.1,Bank Transfer
2021-01-11,ORD008877,Brake Pads,Braking system,Wholesale,1,1279.65,1279.65,Cash
2021-01-11,ORD008878,Brake Pads,Braking system,Wholesale,2,1194.71,2389.42,Maya
2021-01-11,ORD025101,Catalytic Converter,Exhaust system,Wholesale,2,19252.19,38504.38,Check
2021-01-11,ORD025143,Catalytic Converter,Exhaust system,Retail,2,18087.95,36175.9,GCash
2021-01-11,ORD025155,Catalytic Converter,Exhaust system,Wholesale,3,18965.13,56895.39,Check
2021-01-11,ORD025166,Catalytic Converter,Exhaust system,Retail,3,19541.03,58623.09,Check
2021-01-11,ORD025179,Catalytic Converter,Exhaust system,Wholesale,1,19495.13,19495.13,Bank Transfer
2021-01-11,ORD025186,Catalytic Converter,Exhaust system,Retail,2,17163.86,34327.72,GCash
2021-01-11,ORD025192,Catalytic Converter,Exhaust system,Retail,1,18433.36,18433.36,Cash
2021-01-11,ORD025195,Catalytic Converter,Exhaust system,Retail,2,12547.45,25094.9,Bank Transfer
2021-01-11,ORD025199,Catalytic Converter,Exhaust system,Retail,2,20941.55,41883.1,Maya
2021-01-11,ORD000048,Oil Filter,Engine system,Wholesale,2,157.62,315.24,Bank Transfer
2021-01-11,ORD000060,Oil Filter,Engine system,Retail,3,259.84,779.52,GCash
2021-01-11,ORD000071,Oil Filter,Engine system,Retail,3,251.69,755.07,Maya
2021-01-11,ORD000079,Oil Filter,Engine system,Wholesale,2,161.44,322.88,Maya
2021-01-11,ORD023935,Starter Motor,Electrical system,Retail,1,9230.21,9230.21,Check
2021-01-11,ORD018343,Wheel Bearing,Drivetrain,Wholesale,1,2618.67,2618.67,Bank Transfer
2021-01-11,ORD018387,Wheel Bearing,Drivetrain,Wholesale,1,2391.74,2391.74,GCash
2021-01-12,ORD005183,Air Filter,Engine system,Wholesale,2,283.81,567.62,Bank Transfer
2021-01-12,ORD005215,Air Filter,Engine system,Retail,2,264.7,529.4,Bank Transfer
2021-01-12,ORD008841,Brake Pads,Braking system,Wholesale,1,957.22,957.22,Check
2021-01-12,ORD008880,Brake Pads,Braking system,Retail,2,1539.1,3078.2,GCash
2021-01-12,ORD025095,Catalytic Converter,Exhaust system,Retail,2,12044.23,24088.46,Check
2021-01-12,ORD025161,Catalytic Converter,Exhaust system,Retail,3,23587.51,70762.53,Maya
2021-01-12,ORD025185,Catalytic Converter,Exhaust system,Retail,1,23845.26,23845.26,Maya
2021-01-12,ORD025202,Catalytic Converter,Exhaust system,Retail,1,17145.46,17145.46,Cash
2021-01-12,ORD000011,Oil Filter,Engine system,Retail,1,210.22,210.22,Cash
2021-01-12,ORD013902,Shock Absorber,Suspension & traction,Wholesale,2,3121.59,6243.18,Cash
2021-01-12,ORD013923,Shock Absorber,Suspension & traction,Wholesale,1,3484.7,3484.7,GCash
2021-01-12,ORD023946,Starter Motor,Electrical system,Retail,2,6319.79,12639.58,Maya
2021-01-12,ORD023948,Starter Motor,Electrical system,Retail,1,6396.07,6396.07,Check
2021-01-12,ORD018380,Wheel Bearing,Drivetrain,Wholesale,1,2613.71,2613.71,Check
2021-01-13,ORD005193,Air Filter,Engine system,Retail,2,290.14,580.28,Check
2021-01-13,ORD005231,Air Filter,Engine system,Wholesale,2,231.51,463.02,Maya
2021-01-13,ORD025175,Catalytic Converter,Exhaust system,Retail,2,17098.51,34197.02,Maya
2021-01-13,ORD000040,Oil Filter,Engine system,Retail,1,258.19,258.19,Cash
2021-01-13,ORD000042,Oil Filter,Engine system,Wholesale,2,211.2,422.4,Bank Transfer
2021-01-13,ORD000063,Oil Filter,Engine system,Wholesale,1,169.7,169.7,Check
2021-01-13,ORD000067,Oil Filter,Engine system,Retail,1,210.05,210.05,Maya
2021-01-13,ORD000075,Oil Filter,Engine system,Wholesale,1,147.06,147.06,Check
2021-01-13,ORD013883,Shock Absorber,Suspension & traction,Retail,1,3116.26,3116.26,Maya
2021-01-13,ORD013898,Shock Absorber,Suspension & traction,Wholesale,2,2436.4,4872.8,Maya
2021-01-13,ORD023936,Starter Motor,Electrical system,Retail,2,9172.05,18344.1,Cash
2021-01-13,ORD018355,Wheel Bearing,Drivetrain,Retail,1,2186.95,2186.95,Bank Transfer
2021-01-14,ORD005176,Air Filter,Engine system,Wholesale,3,333.85,1001.55,Maya
2021-01-14,ORD005222,Air Filter,Engine system,Retail,2,323.92,647.84,Bank Transfer
2021-01-14,ORD008901,Brake Pads,Braking system,Retail,3,1270.05,3810.15,GCash
2021-01-14,ORD025123,Catalytic Converter,Exhaust system,Retail,2,22733.94,45467.88,Maya
2021-01-14,ORD025146,Catalytic Converter,Exhaust system,Retail,1,15926.1,15926.1,Bank Transfer
2021-01-14,ORD025178,Catalytic Converter,Exhaust system,Wholesale,2,16407.25,32814.5,GCash
2021-01-14,ORD025213,Catalytic Converter,Exhaust system,Retail,1,15327.0,15327.0,Check
2021-01-14,ORD000021,Oil Filter,Engine system,Retail,1,180.31,180.31,Maya
2021-01-14,ORD000050,Oil Filter,Engine system,Wholesale,2,187.56,375.12,Bank Transfer
2021-01-14,ORD000055,Oil Filter,Engine system,Wholesale,1,247.97,247.97,Bank Transfer
2021-01-14,ORD013866,Shock Absorber,Suspension & traction,Retail,1,3118.66,3118.66,Cash
2021-01-14,ORD013876,Shock Absorber,Suspension & traction,Retail,2,3604.68,7209.36,Bank Transfer
2021-01-14,ORD013880,Shock Absorber,Suspension & traction,Wholesale,2,2476.92,4953.84,Bank Transfer
2021-01-14,ORD023937,Starter Motor,Electrical system,Retail,2,7766.9,15533.8,GCash
2021-01-15,ORD008854,Brake Pads,Braking system,Retail,3,1158.14,3474.42,Cash
2021-01-15,ORD008872,Brake Pads,Braking system,Retail,2,1035.14,2070.28,GCash
2021-01-15,ORD025077,Catalytic Converter,Exhaust system,Retail,1,19738.88,19738.88,Maya
2021-01-15,ORD025106,Catalytic Converter,Exhaust system,Wholesale,1,15383.78,15383.78,GCash
2021-01-15,ORD025162,Catalytic Converter,Exhaust system,Retail,1,13996.66,13996.66,GCash
2021-01-15,ORD025184,Catalytic Converter,Exhaust system,Retail,1,23519.68,23519.68,Maya
2021-01-15,ORD000010,Oil Filter,Engine system,Retail,1,202.86,202.86,Maya
2021-01-15,ORD000041,Oil Filter,Engine system,Wholesale,3,189.84,569.52,Check
2021-01-15,ORD000078,Oil Filter,Engine system,Retail,3,165.82,497.46,Bank Transfer
2021-01-15,ORD013886,Shock Absorber,Suspension & traction,Wholesale,1,3971.86,3971.86,GCash
2021-01-15,ORD013893,Shock Absorber,Suspension & traction,Retail,1,3411.35,3411.35,Maya
2021-01-15,ORD018353,Wheel Bearing,Drivetrain,Retail,1,2049.92,2049.92,Maya
2021-01-15,ORD018358,Wheel Bearing,Drivetrain,Wholesale,1,2779.74,2779.74,Maya
2021-01-15,ORD018394,Wheel Bearing,Drivetrain,Wholesale,2,2046.2,4092.4,Check
2021-01-16,ORD005192,Air Filter,Engine system,Retail,1,259.21,259.21,Cash
2021-01-16,ORD005226,Air Filter,Engine system,Retail,3,240.49,721.47,Bank Transfer
2021-01-16,ORD005236,Air Filter,Engine system,Wholesale,1,249.1,249.1,Bank Transfer
2021-01-16,ORD008851,Brake Pads,Braking system,Retail,1,1499.73,1499.73,Check
2021-01-16,ORD008896,Brake Pads,Braking system,Retail,1,1173.75,1173.75,Cash
2021-01-16,ORD025076,Catalytic Converter,Exhaust system,Wholesale,3,21862.85,65588.55,Maya
2021-01-16,ORD025124,Catalytic Converter,Exhaust system,Wholesale,1,12779.82,12779.82,Cash
2021-01-16,ORD025194,Catalytic Converter,Exhaust system,Wholesale,1,14962.44,14962.44,Maya
2021-01-16,ORD000007,Oil Filter,Engine system,Retail,1,183.94,183.94,Cash
2021-01-16,ORD000030,Oil Filter,Engine system,Retail,1,233.05,233.05,Maya
2021-01-16,ORD000047,Oil Filter,Engine system,Retail,1,225.59,225.59,Maya
2021-01-16,ORD013906,Shock Absorber,Suspension & traction,Wholesale,1,4019.7,4019.7,Check
2021-01-16,ORD013927,Shock Absorber,Suspension & traction,Wholesale,2,2590.22,5180.44,GCash
2021-01-16,ORD023926,Starter Motor,Electrical system,Wholesale,2,9655.4,19310.8,Bank Transfer
2021-01-16,ORD023930,Starter Motor,Electrical system,Wholesale,1,9404.15,9404.15,GCash
2021-01-16,ORD023950,Starter Motor,Electrical system,Retail,1,6596.67,6596.67,Bank Transfer
2021-01-16,ORD018341,Wheel Bearing,Drivetrain,Wholesale,2,2273.56,4547.12,Bank Transfer
2021-01-16,ORD018354,Wheel Bearing,Drivetrain,Wholesale,2,1967.03,3934.06,GCash
2021-01-17,ORD005178,Air Filter,Engine system,Wholesale,1,282.22,282.22,GCash
2021-01-17,ORD005212,Air Filter,Engine system,Wholesale,1,229.26,229.26,Bank Transfer
2021-01-17,ORD008842,Brake Pads,Braking system,Retail,1,1189.07,1189.07,GCash
2021-01-17,ORD008881,Brake Pads,Braking system,Wholesale,4,951.54,3806.16,Cash
